label,annotator_id,target,text,Race,Country,Religion,Gender
1,199,['Caucasian'],"['a', 'industry', 'dominated', 'by', 'not', 'only', 'whites', 'but', 'white', 'males', 'it', 'needs', 'to', 'be', 'diversified', 'tremendously']",Caucasian,USA,Nonreligious,Female
1,14,['None'],"['<user>', '<user>', '<user>', '<user>', 'bhai', 'they', 'were', '<percent>', 'when', 'they', 'got', 'independence', 'now', 'they', 'are', '<percent>', 'systematically', 'raped', 'and', 'converted', 'we', 'love', 'indian', 'muslims', 'and', 'kashmiris', 'but', 'not', 'illegal', 'immigrants', 'sorry']",Caucasian,Mexico,Christian,Female
1,223,['None'],"['wow', 'mind', 'blown', 'follow', 'the', 'white', 'rabbit', 'q']",Other,Spain,Nonreligious,Male
1,121,['None'],"['why', 'do', 'ii', 'hate', 'you', 'damn', 'it', 'just', 'too', 'many', 'reasons']",Caucasian,USA,Christian,Female
1,2,['None'],"['<user>', 'i', 'can', 'not', 'even', 'decide', 'who', 'to', 'look', 'at', 'they', 'all', 'look', 'amazing']",Arabs,Germany,Islam,Female
1,222,['None'],"['i', 'never', 'thought', 'i', 'd', 'hear', 'dr', 'ben', 'carson', 'called', 'a', 'white', 'supremacist', 'i', 'will', 'not', 'recover', 'from', 'this', 'shock']",Caucasian,Canada,Nonreligious,Female
1,18,['None'],"['<user>', 'stop', 'pretending', 'your', 'sarcasm', 'over', 'a', 'towel', 'head', 'shot', 'in', 'texas', 'is', 'obvious', 'and', 'disgusting', 'fake', 'thoughts', 'and', 'prayers']",Hispanic,Brazil,Other,Prefer not to disclose
2,209,['Refugee'],"['<user>', '<user>', 'what', 'you', 'dont', 'want', 'illegal', 'aliens', 'in', 'your', 'city', 'liberal', 'logic', 'is', 'illogical']",Indian,India,Hindu,Male
0,1,['African'],"['ah', 'i', 'see', 'the', 'nigger', 'that', 'sucks', 'nigger', 'anus', 'is', 'still', 'around', 'i', 'thought', 'you', 'had', 'killed', 'yourself', 'too', 'bad', 'i', 'was', 'wrong', '😔']",Caucasian,USA,Nonreligious,Female
2,223,['Other'],"['you', 'just', 'do', 'not', 'get', 'it', 'next', 'time', 'you', 'are', 'relying', 'on', 'someone', 'for', 'something', 'important', 'and', 'they', 'balk', 'do', 'not', 'bitch', 'about', 'the', 'left', 'will', 'gladly', 'destroy', 'anyone', 'that', 'gets', 'out', 'of', 'line', 'the', 'right', 'are', 'the', 'forgiving', 'ones']",Other,Spain,Nonreligious,Male
2,203,['Homosexual'],"['<user>', 'yeah', 'he', 'gay', 'not', 'ugly', 'gay', 'and', 'hot', 'as', 'fuck', 'idc']",Caucasian,USA,Nonreligious,Male
1,10,['None'],"['nigga', 'retard', 'an', 'faggot', '<number>', 'words', 'that', 'will', 'get', 'people', 'angry', 'they', 'are', 'words', 'get', 'over', 'it']",Caucasian,Turkey,Nonreligious,Male
0,59,['African'],"['the', 'person', 'below', 'is', 'a', 'nigger']",Asians,USA,Nonreligious,Male
1,21,['None'],"['i', 'got', 'acid', 'in', 'my', 'eyes', 'white', 'bitch', 'in', 'my', 'ride']",African,USA,Other,Male
1,203,['Refugee'],"['so', 'walmart', 'quietly', 'removing', 'cashiers', 'nationwide', 'technology', 'is', 'replacing', 'humans', 'not', 'immigrants', '🤷', '🏾', '\u200d', '♂', '️']",Caucasian,USA,Nonreligious,Male
1,18,['None'],"['omg', 'over', '<number>', 'people', 'seen', 'me', 'in', 'my', 'towel', 'head', '😅', '😄', '😃']",Hispanic,Brazil,Other,Prefer not to disclose
1,203,['Asian'],"['<user>', 'asians', 'deserves', 'better']",Caucasian,USA,Nonreligious,Male
1,5,['None'],"['i', 'fucking', 'hate', 'you', 'you', 'are', 'the', 'one', 'that', 'causes', 'most', 'of', 'my', 'depression', 'and', 'makes', 'me', 'wanna', 'self', 'harm', 'or', 'die']",Caucasian,Spain,Nonreligious,Male
1,209,['Islam'],"['my', 'twitter', 'is', 'literally', 'all', 'islam', 'amp', 'fairouz', 'my', 'only', 'two', 'interests', 'in', 'life', '😌', '🤝']",Indian,India,Hindu,Male
1,2,['None'],"['<user>', '<user>', 'can', 'i', 'be', 'the', 'war', 'queer', 'and', 'fight', 'ppl', 'we', 'do', 'not', 'like']",Arabs,Germany,Islam,Female
2,209,"['African', 'Islam', 'Refugee']","['<user>', 'runs', 'in', 'conjunction', 'with', 'more', 'migrants', 'muslims', 'blacks']",Indian,India,Hindu,Male
0,210,['African'],"['you', 'got', 'that', 'right', 'they', 'are', 'no', 'longer', 'god', 'chosen', 'people', 'as', 'of', '<number>', 'yrs', 'ago', 'if', 'you', 'are', 'a', 'sand', 'nigger', 'we', 'do', 'not', 'want', 'you']",Hispanic,Brazil,Nonreligious,Female
0,9,['Islam'],"['why', 'is', 'this', 'dirty', 'muzzie', 'still', 'free', 'to', 'cause', 'trouble', 'he', 'no', 'longer', 'president', 'so', 'he', 'can', 'be', 'prosecuted', 'for', 'anyone', 'of', 'his', 'many', 'egregious', 'crimes', 'what', 'the', 'fuck', 'is', 'the', 'holdup']",Indian,India,Hindu,Male
0,223,['Refugee'],"['they', 'do', 'not', 'mention', 'using', 'the', 'nasal', 'spray', 'on', 'murderous', 'immigrants', 'the', 'apparent', 'goal', 'is', 'to', 'drug', 'only', 'white', 'europeans', 'into', 'mindless', 'subservience']",Other,Spain,Nonreligious,Male
1,215,['None'],"['then', 'i', 'must', 'be', 'super', 'successful', 'i', 'have', 'pissed', 'off', 'more', 'women', 'than', 'i', 'can', 'count']",Caucasian,USA,Nonreligious,Male
0,89,['Hispanic'],"['fairy', 'tale', 'the', 'beaners', 'are', 'getting', 'up', 'there', 'and', 'the', 'farm', 'owners', 'should', 'be', 'shot', 'for', 'treason']",Caucasian,USA,Christian,Female
0,9,"['Women', 'African', 'Homosexual']","['orca', 'the', 'niggerette', 'lesbian', 'can', 'go', 'fuck', 'gayle']",Indian,India,Hindu,Male
1,9,['None'],"['apparently', 'the', 'leader', 'using', 'the', 'name', 'grandpa', 'tuarus', 'believes', 'he', 'is', 'all', 'powerful', 'and', 'has', 'the', 'right', 'to', 'send', 'out', 'orders', 'for', 'little', 'asian', 'women', 'to', 'get', 'raped', 'and', 'kidnapped']",Indian,India,Hindu,Male
2,206,['Men'],"['men', 'are', 'actually', 'emotionally', 'retarded']",Hispanic,USA,Nonreligious,Male
2,207,['None'],"['in', 'case', 'you', 'had', 'any', 'doubts', 'about', 'sweden', 'being', 'raped', 'and', 'wiped', 'off', 'the', 'face', 'of', 'the', 'earth', 'here', 'is', 'a', 'friendly', 'reminder', 'canfam', 'maga', 'gabfam', 'news', 'politics', 'speakfreely', 'rino', 'sweden']",Caucasian,USA,Christian,Male
2,206,['Women'],"['<user>', 'i', 'hate', 'you', 'fat', 'whore']",Hispanic,USA,Nonreligious,Male
1,199,"['Islam', 'None']","['i', 'have', 'done', 'my', 'heavy', 'thinking', 'and', 'reached', 'the', 'following', 'conclusion', 'fascism', 'communism', 'are', 'evil', 'twentieth', 'century', 'barbarism', 'that', 'should', 'be', 'opposed', 'by', 'all', 'decent', 'people', 'there', 'are', 'other', 'evils', 'too', 'such', 'as', 'jihadi', 'islam', 'and', 'sjw', 'leftism', 'but', 'nazism', 'stalinism', 'maoism', 'are', 'especially', 'heinous']",Caucasian,USA,Nonreligious,Female
0,9,['Asian'],"['<user>', 'cries', 'in', 'ching', 'chong']",Indian,India,Hindu,Male
1,209,"['Homosexual', 'Women']","['of', 'course', 'if', 'you', 'are', 'a', 'homosexual', 'clothing', 'designer', 'or', 'activist', 'you', 'seek', 'to', 'design', 'women', 'clothing', 'in', 'such', 'a', 'way', 'that', 'regresses', 'women', 'to', 'a', 'state', 'of', 'looking', 'like', 'little', 'boys', 'is', 'that', 'healthy', 'well', 'to', 'leftists', 'it', 'is', 'this', 'too', 'shall', 'pass', 'maga', 'redpill']",Indian,India,Hindu,Male
0,9,['Jewish'],"['kate', 'brown', 'is', 'a', 'kike', 'whore', 'oregon', 'was', 'a', 'nice', 'state', 'now', 'its', 'cess', 'pit', 'this', 'bitch', 'should', 'pushed', 'down', 'the', 'stairs', 'when', 'everyone', 'is', 'looking']",Indian,India,Hindu,Male
0,9,['Jewish'],"['i', 'bet', 'that', 'pro', 'kike', 'whore', 'is', 'really', 'threatened', 'by', 'you']",Indian,India,Hindu,Male
1,37,['None'],"['politicians', 'using', 'ss', 'tactics', 'to', 'force', 'illegal', 'refugees', 'on', 'villages', 'towns', 'now', 'dublin', 'is', 'full', 'to', 'brim', 'propaganda', 'calling', 'everyone', 'who', 'questions', 'racist', 'facist', 'populist', 'using', 'media', 'rte', 'etc', 'to', 'get', 'message', 'across', 'threatening', 'families', 'who', 'do', 'not', 'want', 'refugees', 'with', 'force', 'storms', 'ahead']",Other,USA,Nonreligious,Male
2,223,['Women'],"['y', '’', 'all', 'hoes', 'really', 'lurking', '🥴']",Other,Spain,Nonreligious,Male
0,2,"['Refugee', 'Islam']","['<user>', '<user>', 'do', 'not', 'be', 'stupid', 'while', 'hindus', 'sikh', 'and', 'christian', 'are', 'coming', 'here', 'in', 'india', 'for', 'saving', 'there', 'life', 'the', 'muslim', 'are', 'just', 'illegal', 'immigrants', 'sucking', 'our', 'tax', 'money']",Arabs,Germany,Islam,Female
2,205,['African'],"['all', 'the', 'blacks', 'in', 'the', 'picture', 'are', 'not', 'indigenous', 'these', 'are', 'migrants', 'from', 'northern', 'countries', 'drawn', 'by', 'promise', 'of', 'the', 'wealth', 'created', 'by', 'the', 'boer', 'the', 'only', 'blacks', 'who', 'were', 'there', 'originally', 'were', 'tiny', 'numbers', 'of', 'hottentot', 'bushmen', 'so', 'much', 'for', 'the', 'motherland', 'not', 'yours', 'pal']",African,USA,Nonreligious,Male
1,9,['None'],"['if', 'another', 'white', 'person', 'has', 'the', 'caucasity', 'to', 'talk', 'over', 'me', 'again', 'i', 'am', 'trow', 'hands', '👊', '🏽']",Indian,India,Hindu,Male
0,9,['Jewish'],"['except', 'he', 'a', 'kike', 'so', 'why', 'do', 'we', 'have', 'to', 'listen', 'to', 'his', 'opinion', 'do', 'not', 'we', 'have', 'enough', 'of', 'them', 'bossing', 'us']",Indian,India,Hindu,Male
1,211,['None'],"['hope', 'those', 'raped', 'were', 'not', 'jews', 'cos', 'he', 'will', 'get', 'of', 'with', 'it']",Caucasian,USA,Christian,Female
1,9,['None'],"['<user>', 'wait', 'what', 'latino', 'man', 'who', 'crashed', 'into', 'suburban', 'mall', 'full', 'of', 'white', 'shoppers', 'charged', 'with', 'terrorism']",Indian,India,Hindu,Male
1,9,['None'],"['happy', 'birthday', 'to', 'my', 'bad', 'bitch', '<user>', 'i', 'may', 'hate', 'you', 'but', 'man', 'i', 'have', 'never', 'thought', 'i', 'would', 'still', 'have', 'my', 'bff', 'on', 'my', 'side', 'for', 'the', 'last', 'something', 'years', 'thank', 'you']",Indian,India,Hindu,Male
1,9,['None'],"['this', 'iz', 'fur', 'the', 'niguhs', 'in', 'the', 'suburbs', 'and', 'the', 'white', 'kids', 'wit', 'nigger', 'friends', 'that', 'say', 'the', 'n', 'werrd', '🤓']",Indian,India,Hindu,Male
1,70,['None'],"['we', 'got', 'a', 'picture', 'of', 'an', 'angel', 'holding', 'a', 'photo', 'inside', 'a', 'shoebox', 'it', 'was', 'made', 'of', 'smoke', 'it', 'smiled']",Caucasian,USA,Nonreligious,Female
2,205,['None'],"['<user>', 'one', 'of', 'who', 'the', 'diaper', 'wearing', 'idf', 'they', 'are', 'pussies', 'that', 'why', 'they', 'never', 'help', 'in', 'the', 'wars', 'jews', 'goad', 'us', 'into']",African,USA,Nonreligious,Male
1,199,['None'],"['quoting', 'ignazio', 'silone', 'is', 'not', 'a', 'personality']",Caucasian,USA,Nonreligious,Female
2,203,['Jewish'],"['to', 'write', 'about', 'leftism', 'without', 'mentioning', 'jews', 'is', 'as', 'absurd', 'as', 'writing', 'about', 'milk', 'but', 'not', 'mentioning', 'cows', 'yet', 'it', 'done', 'all', 'the', 'time']",Caucasian,USA,Nonreligious,Male
2,209,['Women'],"['bitches', 'will', 'really', 'watch', 'you', 'from', 'spam', 'accounts', 'and', 'they', 'hgs', 'pages', 'lmao', 'please', 'get', 'a', 'life']",Indian,India,Hindu,Male
0,212,['Jewish'],"['you', 'have', 'no', 'clue', 'what', 'you', 'are', 'doing', 'other', 'than', 'sucking', 'a', 'kike', 'dick', 'try', 'fuck', 'off', 'i', 'am', 'sick', 'of', 'listening', 'to', 'your', 'kike', 'apologies']",Caucasian,USA,Nonreligious,Female
1,25,['None'],"['shout', 'out', 'to', 'ol', 'jews', 'and', 'ol', 'rules']",Caucasian,Brazil,Nonreligious,Female
2,209,['None'],"['shocking', 'reports', 'as', 'i', 'have', 'learned', 'i', 'am', 'a', 'retarded', 'faggot']",Indian,India,Hindu,Male
2,7,['Women'],"['drew', 'brees', 'got', 'hoed']",Caucasian,USA,Nonreligious,Male
0,205,['African'],"['brown', 'vs', 'board', 'of', 'education', 'what', 'good', 'did', 'this', 'do', 'now', 'we', 'have', 'blacks', 'wanting', 'separation', 'go', 'figure', 'after', 'they', 'fucked', 'up', 'good', 'white', 'schools', 'misanthrope']",African,USA,Nonreligious,Male
1,100,['None'],"['just', 'throwing', 'it', 'out', 'there', 'that', 'bernie', 'sanders', 'has', 'done', 'jack', 'shit', 'for', 'the', 'lgbtq', 'community', 'and', 'a', 'homophobe', 'who', 'blames', 'homophobia', 'on', 'queer', 'people', 'has', 'no', 'standing', 'to', 'claim', 'otherwise']",Caucasian,Canada,Nonreligious,Female
0,9,['Islam'],"['rumor', 'is', 'sustain', 'and', 'able', 'are', 'in', 'their', 'bible', 'and', 'that', 'green', 'rumor', 'is', 'kim', 'jong', 'un', 'just', 'has', 'gas', 'and', 'they', 'want', 'to', 'use', 'it', 'to', 'power', 'a', 'rocketship', 'to', 'mars', 'never', 'had', 'a', 'jew', 'shoot', 'at', 'me', 'in', 'africa', 'had', 'a', 'shit', 'load', 'of', 'muzzies', 'try', 'their', 'luck']",Indian,India,Hindu,Male
2,52,['Asian'],"['<user>', 'thank', 'god', 'no', 'more', 'of', 'that', 'chinaman', 'and', 'protea', 'favourite', 'tabraiz', 'shamsi']",Hispanic,USA,Other,Male
1,209,"['Homosexual', 'Men']","['looks', 'like', 'australia', 'national', 'rugby', 'league', 'chief', 'executive', 'todd', 'greenberg', 'is', 'firmly', 'behind', 'gay', 'marriage', 'the', 'funny', 'thing', 'is', 'that', 'absolutely', 'no', 'one', 'could', 'have', 'predicted', 'his', 'stance']",Indian,India,Hindu,Male
1,209,"['Islam', 'Women']","['spaniard', 'girl', 'squad', 'is', 'going', '✈', '️', 'islam', 'on', 'friday', 'skamespaña']",Indian,India,Hindu,Male
2,52,['Homosexual'],"['<user>', 'literal', 'faggots', '😭', '😭', '😭', '😭', '😭', '😭', '😭']",Hispanic,USA,Other,Male
0,9,['Jewish'],"['the', 'golden', 'don', 'is', 'an', 'honorary', 'blonde', 'but', 'his', 'dumbass', 'daughter', 'is', 'a', 'kike', 'by', 'cock']",Indian,India,Hindu,Male
0,9,['Jewish'],"['guerilla', 'warfare', 'accomplishes', 'nothing', 'you', 'can', 'never', 'hope', 'to', 'win', '—', 'cia', 'nigger', 'sam', 'francis', 'really', 'kike', 'boy']",Indian,India,Hindu,Male
2,209,['Other'],"['sitting', 'in', 'this', 'hot', 'ass', 'classroom', 'ghetto', 'af', '\U0001f971']",Indian,India,Hindu,Male
1,1,['None'],"['<user>', 'first', 'kill', 'all', 'this', 'pot', 'bellies', 'politicians', 'and', 'use', 'ogun', 'swear', 'for', 'the', 'new', 'ones']",Caucasian,USA,Nonreligious,Female
1,200,['None'],"['maybe', 'that', 'not', 'such', 'a', 'big', 'deal', 'to', 'some', 'people', 'but', 'all', 'the', 'potential', 'legal', 'immigrants', 'who', 'are', 'waiting', 'in', 'line', 'to', 'come', 'to', 'our', 'country', 'would', 'consider', 'it', 'a', 'big', 'deal']",Caucasian,Canada,Christian,Male
1,223,"['Islam', 'Jewish']","['the', 'jews', 'and', 'muslims', 'grew', 'up', 'together', 'and', 'the', 'jews', 'gave', 'birth', 'to', 'christianity', 'catholicism', 'and', 'later', 'on', 'mormonism', 'like', 'a', 'big', 'religion', 'family']",Other,Spain,Nonreligious,Male
2,21,['Homosexual'],"['counting', 'the', 'odd', 'woman', 'who', 'masqueraded', 'as', 'a', 'man', 'in', 'military', 'service', 'does', 'not', 'count', 'they', 'went', 'back', 'to', 'being', 'women', 'after', 'discovery', 'is', 'she', 'counting', 'the', 'occasional', 'bull', 'dyke', 'with', 'short', 'hair', 'and', 'who', 'wore', 'men', 'clothes', 'those', 'were', 'lesbians', 'pantsuits', 'are', 'a', 'recent', 'invention']",African,USA,Other,Male
0,23,['Jewish'],"['he', 'really', 'meant', 'to', 'say', 'jew', 'not', 'zionist', 'every', 'kike', 'is', 'the', 'same', 'there', 'is', 'no', 'good', 'lucifer', 'worshiping', 'satan', 'kissing', 'kike', 'in', 'this', 'world']",Caucasian,USA,Nonreligious,Male
0,210,"['Asian', 'Caucasian']","['what', 'if', '<number>', 'million', 'asians', 'oust', 'whites', 'from', 'spots', '<number>', 'million', '<number>', 'million', 'how', 'far', 'are', 'you', 'willing', 'to', 'go', 'to', 'dispossess', 'native', 'whites', 'ya', 'know', 'there', 'a', 'reason', 'for', 'separate', 'nations', 'fucking', 'cuck']",Hispanic,Brazil,Nonreligious,Female
1,9,['None'],"['<user>', '<user>', '<user>', 'jam', 'packed', 'full', 'of', 'white', 'faces']",Indian,India,Hindu,Male
2,209,['Other'],"['<user>', 'because', 'youre', 'retarded']",Indian,India,Hindu,Male
1,209,"['Hispanic', 'Women']","['where', 'is', 'our', 'free', 'money', 'and', 'white', 'women']",Indian,India,Hindu,Male
2,206,['Homosexual'],"['go', 'be', 'a', 'boomer', 'faggot', 'somewhere', 'else']",Hispanic,USA,Nonreligious,Male
1,18,['None'],"['abu', 'hurairah', 'may', 'allah', 'be', 'pleased', 'with', 'him', 'reported', 'the', 'prophet', 'pbuh', 'said', 'he', 'who', 'goes', 'to', 'the', 'mosque', 'at', 'dawn', 'or', 'dusk', 'for', 'salat', 'allah', 'prepares', 'a', 'hospitable', 'abode', 'for', 'him', 'in', 'jannah', 'every', 'time', 'when', 'he', 'walks', 'to', 'it', 'or', 'comes', 'back', 'from', 'it', 'al', 'bukhari', 'and', 'muslim']",Hispanic,Brazil,Other,Prefer not to disclose
0,96,['Jewish'],"['get', 'fucking', 'gassed', 'kike']",African,USA,Christian,Female
1,209,['None'],"['<user>', 'dude', 'i', 'saw', 'white', 'and', 'gold', 'then', 'i', 'looked', 'at', 'it', 'again', 'and', 'it', 'was', 'black', 'and', 'blue', 'im', 'tripping', 'smh']",Indian,India,Hindu,Male
1,209,['Refugee'],"['<user>', 'so', 'now', 'trump', 'cares', 'about', 'american', 'immigrants', 'bogus', 'gop', 'agendas']",Indian,India,Hindu,Male
0,223,['Islam'],"['<user>', 'supporting', 'terrorists', 'wont', 'get', 'you', 'anywhere', 'so', 'stop', 'playing', 'victim', 'muzzie', 'game']",Other,Spain,Nonreligious,Male
1,9,['None'],"['<user>', 'chinaman', 'satanist', 'lee', 'hsien', 'loong', 'and', 'his', 'satanic', 'criminals', 'just', 'want', 'to', 'downplay', 'every', 'single', 'issue', 'as', 'though', 'it', 'just', 'a', 'negligible', 'tiny', 'village', 'matter']",Indian,India,Hindu,Male
2,7,['Women'],"['bitches', 'be', 'like', 'halsey', 'and', 'dating', 'are', 'officially', 'jimin', 'like', 'move', 'bitch', 'thats', 'my', 'girl']",Caucasian,USA,Nonreligious,Male
1,10,['None'],"['<user>', 'depends', 'if', 'you', 'are', 'considered', 'a', 'vibrant', 'then', 'no', 'go', 'back', 'to', 'where', 'you', 'come', 'from', 'else', 'you', 'are', 'one', 'of', 'us']",Caucasian,Turkey,Nonreligious,Male
1,1,['None'],"['who', 'knew', 'that', 'white', 'south', 'african', 'african', 'traditional', 'attire', 'looked', 'like', 'distressed', 'viking', 'attire']",Caucasian,USA,Nonreligious,Female
2,1,['African'],"['my', 'baby', 'dick', 'with', 'can', 'this', 'nigger', 'money']",Caucasian,USA,Nonreligious,Female
0,200,['Islam'],"['do', 'you', 'really', 'believe', 'that', 'isis', 'radicalislam', 'muslims', 'care', 'about', 'non', 'muslim', 'kids', 'no', 'they', 'do', 'not', 'they', 'would', 'easily', 'chem', 'attack', 'usa', 'or', 'europe', 'if', 'they', 'could', 'gabfam', 'speakfreely']",Caucasian,Canada,Christian,Male
2,203,['Asian'],"['it', 'remains', 'to', 'be', 'seen', 'if', 'asians', 'can', 'produce', 'any', 'good', 'philosophers', 'chinese', 'universities', 'now', 'actually', 'discuss', 'at', 'a', 'high', 'level', 'western', 'thought', 'criminals', 'like', 'carl', 'schmidt', 'unlike', 'western', 'universities', 'full', 'of', 'actual', 'communists', 'so', 'i', 'guess', 'we', 'will', 'see', 'if', 'they', 'manage', 'to', 'turn', 'anything', 'good', 'out']",Caucasian,USA,Nonreligious,Male
0,212,['Refugee'],"['as', 'long', 'as', 'you', 'know', 'niggers', 'and', 'blacks', 'are', 'not', 'the', 'same', 'like', 'immigrant', 'and', 'illegal', 'immigrant', 'are', 'not', 'the', 'same', 'do', 'not', 'sweat', 'it', 'cnn', 'can', 'not', 'differentiate', 'either', 'go', 'watch', 'some', 'tommy', 'sotomayor', 'and', 'get', 'educated']",Caucasian,USA,Nonreligious,Female
1,224,['Homosexual'],"['<user>', 'i', 'am', 'gay', 'because', 'of', 'the', 'most', 'popular', 'properties', 'in', 'the', 'uk']",Caucasian,USA,Nonreligious,Male
